"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"12806",3.18485608855848e-15,3.15636194606974e-15,3.13205066651776e-15,3.16872150302821e-15,3.1646966923802e-15,3.18106890955538e-15,3.14418296592312e-15,3.18753709372704e-15,3.13591628166264e-15,3.14455352645681e-15,3.1398412703856e-15,3.18513099249837e-15,3.15501915402807e-15,3.17308651568968e-15,3.14964224152412e-15
"12807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12810",0.0423167722782678,0.0423441197864045,0.0422720122762977,0.0422605910436902,0.0422476328657522,0.0423036808677566,0.0423051925176307,0.0423262437053776,0.0422708814681753,0.042324800535689,0.0423124889854484,0.0423176021925216,0.0423250753771455,0.0422753410905575,0.0423848535917202
"12811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12812",0.10636998286957,0.105210736321129,0.105016168847899,0.106225963540653,0.106258514624541,0.106339238483789,0.106013680548313,0.106403220225121,0.105467096077333,0.104598579557228,0.10450136405938,0.106366004013573,0.104970991631906,0.106238925749111,0.104736830944635
"12813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12814",1.54656252747137e-14,1.53850124649849e-14,1.53378643551287e-14,1.53815477399684e-14,1.53579688323779e-14,1.54457691455832e-14,1.53683497440749e-14,1.5479237515034e-14,1.53255711298539e-14,1.53502009572282e-14,1.53288468674352e-14,1.54673075655365e-14,1.53848058167606e-14,1.54052903552114e-14,1.54249335677231e-14
"12815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12817",0.149232703692864,0.149162622160795,0.149099214545685,0.149165927230679,0.149148957954517,0.149217090233737,0.149162058543425,0.149243745808587,0.149103595334783,0.149123199693962,0.149105157298647,0.149233827551422,0.149153539977473,0.149184037586671,0.149177515322045
"12818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12820",0.000301546702691959,0.000300853908079948,0.000295764506799772,0.000297149774634233,0.000296317695721944,0.000300516376281971,0.000300475764230277,0.000302316474638962,0.000296528009191569,0.000298124434007024,0.000297022561740887,0.000301601902048537,0.000299012860044479,0.000298247860890689,0.000303031182748512
"12821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12822",0.0593868941688775,0.0594087085774595,0.059151150482188,0.0591115510751708,0.0590525058781506,0.059322711515866,0.0593079889735583,0.059433969351433,0.0591627550660245,0.0592724330007009,0.0592067241537222,0.0593906637426755,0.0593082197184426,0.0591823584743607,0.0596087580479408
"12823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12827",0.12702163094764,0.126347219610115,0.126789665480814,0.126589632586609,0.126382386501378,0.126916094282893,0.126706136759242,0.127079746379969,0.126306427885654,0.126494474438629,0.126401990926712,0.12703820384036,0.126727927233387,0.126744059781168,0.126828972157
"12828",4.50529142714351e-13,4.48906701681535e-13,4.46924166022878e-13,4.46547705349368e-13,4.45481449443957e-13,4.49587740868771e-13,4.48728329042661e-13,4.5118106616545e-13,4.4612097192861e-13,4.47593667358531e-13,4.46650778109708e-13,4.50606054558745e-13,4.48606578413187e-13,4.47656185801958e-13,4.51941764770075e-13
"12829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12834",0.158087893343846,0.158092083291518,0.157973822345208,0.158008735894985,0.157992688503001,0.158069557887909,0.158030249661849,0.158101535445223,0.15798930822315,0.158046909511029,0.158027534642731,0.158088849245177,0.158058037290794,0.158028667963593,0.158124490066112
"12835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12837",0.105167926666129,0.103387375460104,0.100210165721892,0.104529961563221,0.104588786101254,0.105027498538369,0.105137224702073,0.105304104533043,0.101655058718763,0.101810558120162,0.101537925325452,0.105158358850254,0.10244606380191,0.104620138244135,0.101518063427814
"12838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12839",3.8408085878053e-15,3.77082223945034e-15,3.66605802533005e-15,3.7418356817272e-15,3.71765310175262e-15,3.81709539304648e-15,3.79053811613378e-15,3.85740076143832e-15,3.6579135513761e-15,3.73263982633046e-15,3.70861681257613e-15,3.8427419312667e-15,3.7646526561633e-15,3.76888874144795e-15,3.79955315723685e-15
"12840",1.54068918230154e-15,1.53069702815279e-15,1.49709824556702e-15,1.51152810171001e-15,1.50412941880537e-15,1.53373967832825e-15,1.50512270648114e-15,1.54553117245212e-15,1.4936734368722e-15,1.52144976344938e-15,1.51462006925661e-15,1.54125631690813e-15,1.52827079441946e-15,1.51955900766142e-15,1.54327145700713e-15
"12841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12847",0.0437428729252238,0.0435889046282262,0.0438374418017936,0.0436221908000373,0.0435384270453537,0.0437122917501123,0.0432683710436504,0.0437555734124562,0.0435704940707922,0.0437541010003793,0.0437377707312047,0.0437499050175487,0.043802943773477,0.0436751214932248,0.0438141586221706
"12848",1.78326447238493e-15,1.77328345689597e-15,1.7455293469007e-15,1.74046401795619e-15,1.73042501807602e-15,1.77304842179266e-15,1.73187296527052e-15,1.79049838639995e-15,1.73943714364059e-15,1.75789314117445e-15,1.74784136873519e-15,1.78404735849782e-15,1.76677728554271e-15,1.75198450071522e-15,1.80642540936448e-15
"12849",0.0504778837135515,0.0503271115988104,0.0498402813025069,0.0503225382271242,0.050295019917665,0.0504419793471312,0.0503148842899013,0.0505052238692054,0.0499454909647692,0.0501869118792219,0.0501419767453522,0.0504794380786785,0.0502560666253227,0.0503602389173168,0.050180873777585
"12850",4.22465935281646e-14,4.17449830552777e-14,4.15956966908923e-14,4.19742443756976e-14,4.1899469613509e-14,4.21822766258159e-14,4.1622864067065e-14,4.22909154303049e-14,4.15950452035639e-14,4.15759070410169e-14,4.14983363531281e-14,4.22519326388901e-14,4.1755224345453e-14,4.20506112591801e-14,4.17640404919032e-14
"12851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12854",0.124475412717066,0.124300934656226,0.12458072035392,0.124313700553253,0.124191251654971,0.124434074451681,0.12442799068932,0.124491079618192,0.124187350131378,0.124571443035417,0.124553882229708,0.124485715889117,0.124625112069718,0.124388378563002,0.124591734948813
"12855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12856",0.0171785049074562,0.0172002434231998,0.0171148598692482,0.0171256235287318,0.0171132544827072,0.0171661531344794,0.0171715244538418,0.0171874006982231,0.0171158119829903,0.0171823236167444,0.0171706540479752,0.0171793144254783,0.0171837664009147,0.0171395936908962,0.0172277156805897
"12857",0.0853068448860327,0.0845614556452521,0.0856336236347794,0.0845639758929723,0.0840842849241043,0.0851187148735988,0.0841246647949702,0.0853893075620238,0.0841170916045442,0.0855358313997427,0.085434204599256,0.0853480000266458,0.0857819196906929,0.0848781252926469,0.0858018634119053
"12858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12859",0.0546210558715102,0.0545287392876308,0.0546838258434497,0.0544340792017156,0.0543437731315609,0.0545753502081862,0.054388764654805,0.0546461258662737,0.0544474389742208,0.0546402330006022,0.0546077291354398,0.054628286607143,0.0546828753483874,0.0545011496035587,0.0548086750369171
"12860",0.147249029723419,0.14724796868667,0.146757668332855,0.146733769786735,0.146583712277085,0.147127348658839,0.147168577954509,0.147331665793616,0.146622227984211,0.147161686579708,0.147049689503095,0.147259710582136,0.147230523164717,0.146881133319436,0.1476118320281
"12861",0.0420615663827795,0.0419241182544424,0.0406022026227876,0.041533318321711,0.0412393802066062,0.0419292741060524,0.0428589925237739,0.0421265729422001,0.0399628303077837,0.0425169546523815,0.0424442416317307,0.0420868220024301,0.0425891538838467,0.0417393993786957,0.0418280959419347
"12862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12865",0.0635020004966293,0.0635855923054243,0.0623908441665903,0.0618833480755302,0.0614985347006542,0.0631148001684085,0.0627131620700727,0.0637749149430795,0.0620784829439437,0.0631341013568517,0.0627683104869604,0.0635324773476317,0.0633483049139093,0.062321559734874,0.0650033638188742
"12866",0.0465237143730795,0.0465312968247647,0.0465982411771195,0.0463626700612321,0.0462768847916629,0.0464839983494127,0.0463710970689146,0.046544209153227,0.0463577018950879,0.0466838677088503,0.0466617059119765,0.046530693737785,0.0466928177009048,0.0464234794909204,0.0467795488793603
"12867",0.0928325698794728,0.0923058471277697,0.0924043218316667,0.0922481702842944,0.0919848879991918,0.0926900701615532,0.0925347736329346,0.0929134375429758,0.0918234806179668,0.0925334211653197,0.0924180680747453,0.092853737825586,0.0927392114052498,0.0924511433068674,0.0928637155649061
"12868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12870",0.00902055274706334,0.00902006766923749,0.00901547105418282,0.00901359115533738,0.00901249056636129,0.00901895307143299,0.00901660932249511,0.00902179486543379,0.00901738139850051,0.0090145146310716,0.00901267900983012,0.00902060823659078,0.00901582723686497,0.00901522710435511,0.00902548703028151
"12871",0.194623084170337,0.194557308803058,0.194554277577221,0.194574666876002,0.194546262893912,0.194611077974838,0.194587590512083,0.194628905209568,0.194486573337268,0.194597295861901,0.19458882071173,0.194625388314933,0.194619578859353,0.194593878511935,0.194589652937258
"12872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12873",0.00797158427808774,0.00796285553626756,0.00792314534156389,0.00794940886568381,0.00794421677059519,0.00796640598844316,0.00793469348065717,0.0079753136560508,0.00792674779150129,0.00795135489351641,0.00794580370445663,0.00797192335020874,0.00795719276990979,0.00795526760734345,0.00796420658427723
"12874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12878",0.0479825667822552,0.0479173337289108,0.0478709241776617,0.0479447488662461,0.0479366611419679,0.0479737863901573,0.0479085307320151,0.0479890277758695,0.0478850053797022,0.0478825223638716,0.0478708641843484,0.0479830638530041,0.0479076128761928,0.047954433046029,0.0479082829840894
"12879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12880",0.109446174800198,0.109426842827412,0.109331186278119,0.109376500768551,0.109356576290522,0.10942978578051,0.109395351426408,0.109457395028953,0.109322843329636,0.109407919165906,0.109391861842041,0.109447554937419,0.10942303212409,0.109396238661836,0.109451573687381
"12881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12883",6.7855521800313e-14,6.76944715862579e-14,6.73997249078958e-14,6.76317359743328e-14,6.75747283968555e-14,6.78030378243398e-14,6.76387687299322e-14,6.78925303325058e-14,6.74111828389907e-14,6.75838675560313e-14,6.75267317437949e-14,6.78593902276238e-14,6.76627501676552e-14,6.7692633499158e-14,6.7732983066612e-14
"12884",9.8041971950343e-14,9.3787490500157e-14,9.31188695020449e-14,9.67914571962764e-14,9.64995724689245e-14,9.77470074178814e-14,9.55111167196678e-14,9.82529469910779e-14,9.35390183745863e-14,9.248908796262e-14,9.20760897603738e-14,9.80627081026507e-14,9.37730886744565e-14,9.71243543773212e-14,9.29024793963687e-14
"12885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12887",0.0515568498276074,0.0515845450926603,0.0515037656427726,0.0515204583982402,0.0515164056787062,0.0515485608514159,0.0515677118575671,0.0515635738813353,0.0515247747059695,0.0515547098795043,0.0515457126783269,0.0515569819885803,0.0515530496660729,0.0515283671919999,0.0515958624847586
"12888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12890",0.0466922090037875,0.0467201289725126,0.0465961634647597,0.0465276664252414,0.046473521140761,0.0466530809174512,0.0465555003254751,0.046717743946563,0.0465175855228728,0.0467273816707338,0.0466946598580858,0.0466962033023168,0.0467394305644686,0.0465770866036233,0.0468687694258633
"12891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12892",0.0143952116021991,0.0143754109744439,0.0143515066300286,0.0142900997270535,0.0142567231296512,0.014370168022414,0.0142956562014942,0.014411692271432,0.0143011363336016,0.0143690434637519,0.0143465234504672,0.0143977139049218,0.0143879713839093,0.0143213140748825,0.0144832857319951
"12893",0.0467613861079625,0.0467329359009894,0.0466968725259754,0.0467047625052589,0.0466952072859183,0.0467483433713166,0.046718371767486,0.0467714089560415,0.0467132634352717,0.0466850517084891,0.0466694057962142,0.0467618962162399,0.046702800409122,0.0467183021333348,0.0467670075279899
"12894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12897",0.149485528018161,0.149148560678308,0.148423103256936,0.14930766512636,0.149273612049328,0.149444386715197,0.149417883823839,0.149516461181113,0.148584360788401,0.148960824400347,0.14890370549976,0.149487504904432,0.149088386347783,0.149351720958348,0.148822072632142
"12898",0.0532541717725603,0.0532608910899888,0.0531844022032397,0.0532015127193502,0.0531904875583254,0.0532419532977639,0.0532308228157903,0.0532632010311939,0.0531922261339352,0.0532333978284201,0.0532207790084872,0.0532548433095078,0.0532395453860874,0.0532149103254831,0.0532854901876492
"12899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12901",0.0864937991787656,0.0867205632029377,0.0869627526749858,0.0859815259581093,0.0857342637349377,0.0863682163663043,0.086430406917025,0.0865624188271078,0.0862563667684994,0.0871507288725178,0.0870797750769552,0.0865138728548461,0.0871259195984951,0.0861656616224296,0.0876162845481696
"12902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12906",0.0241134330547368,0.0241271147614319,0.0240589060989734,0.0240880234943716,0.024085298377608,0.0241076480014284,0.0241219486575077,0.0241181430951201,0.024076573632985,0.0241045383559393,0.0240980091433561,0.0241135164866185,0.0241050923737832,0.0240935078710148,0.0241262183315483
"12907",0.00722275314275834,0.00722402403881006,0.00720510187370308,0.00721019815556936,0.00720710926748839,0.00721981805739062,0.00721986881137476,0.00722484365585216,0.00720515123573661,0.0072195099218291,0.00721663980265202,0.00722295725042956,0.00722095427776291,0.00721356861917526,0.00722954500105893
"12908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12909",2.85584025275086e-13,2.84983587210792e-13,2.83480451199872e-13,2.83527536643986e-13,2.82998487536443e-13,2.85099552511902e-13,2.83585262344857e-13,2.85923673936513e-13,2.83213767926647e-13,2.84233699031209e-13,2.83746208829414e-13,2.8562120128573e-13,2.84696975654886e-13,2.84091029509942e-13,2.86390719273376e-13
"12910",1.43361079765275e-14,1.42590896640547e-14,1.43871767341659e-14,1.40580285320892e-14,1.39422281336168e-14,1.42677040574518e-14,1.41184613880975e-14,1.43757486324013e-14,1.4077302335336e-14,1.44029047802623e-14,1.4352533219515e-14,1.43460127253503e-14,1.44516818902372e-14,1.41521057910569e-14,1.46594543439909e-14
"12911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12913",0.0456857323830834,0.0458076225300689,0.0455311266134459,0.0454558461529595,0.0454005619502871,0.045631864068154,0.0458226231717246,0.0457242153385562,0.0455087072619802,0.0457447383843341,0.0456955540064371,0.0456894542691898,0.0457427997032686,0.0455172550862297,0.0459916405250452
"12914",0.00714823620582643,0.00729924507492696,0.00744267348301321,0.00695990207397968,0.0068816754611393,0.00710154355265236,0.00694271429383897,0.00717505400095318,0.00717581553507558,0.00745960674792113,0.00743210670318327,0.00715519641160729,0.00743453141188025,0.00702393167736583,0.00771468778698473
"12915",0.0646197353097809,0.0645674387421713,0.0643439909379536,0.0641384993636823,0.0639961285315046,0.0645055193506491,0.0642774168828363,0.0646966398247986,0.0641691482011824,0.0644984658144418,0.0643933941417755,0.0646302127499231,0.0645767907336364,0.0642774537769078,0.0650141150471829
"12916",0.0741627614107523,0.0744117894611855,0.0730984089468028,0.0734717872680426,0.0733063310449674,0.0740001673612082,0.0743746253719161,0.0742786500236851,0.0731051448008537,0.0742074939815147,0.0740556969899081,0.0741742895594328,0.0742373656660455,0.0736567796520143,0.074652092293158
"12917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12918",0.00458827775567039,0.00459053349639366,0.0045513151577628,0.00457047157896388,0.00456771372852145,0.00458417615837965,0.00457773917211755,0.00459146699803579,0.00455977040536762,0.00457700227115392,0.00457244014375693,0.00458842048615213,0.0045793472115385,0.00457464589110563,0.00459138220620972
"12919",0.0758912964808944,0.0752655303103075,0.074155626870737,0.0751117767645767,0.0749204432878223,0.0757074791754541,0.0741891808247554,0.0760214103677882,0.0742134028786433,0.0748694440361666,0.0746700271562602,0.0759048527420181,0.0751566122474636,0.0753224280973762,0.075311179004859
"12920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12924",0.0693057805294573,0.0691707638595579,0.0691968488715255,0.0690092367788795,0.0688954850718494,0.0692345027212602,0.0690175377148059,0.0693495771184294,0.0689755902036017,0.06921814256343,0.0691576599915524,0.0693145341860336,0.0692898543452803,0.0691045004806552,0.069493435757239
"12925",4.96300671065894e-13,4.9380141139301e-13,4.85538513048223e-13,4.85214164830399e-13,4.8212599759414e-13,4.9363626858242e-13,4.86976114176115e-13,4.98102560930699e-13,4.81916175676167e-13,4.9220134146665e-13,4.89741362817122e-13,4.96549388076784e-13,4.9436623283665e-13,4.88382279239196e-13,5.01976348584507e-13
"12926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12929",6.16658056581874e-15,6.10751267345549e-15,6.09446084473029e-15,6.01007030574263e-15,5.94275472701795e-15,6.12771016982659e-15,6.03109176897984e-15,6.18853391373779e-15,5.9162199688474e-15,6.20772085025717e-15,6.17992070167269e-15,6.1725670476956e-15,6.23856801014417e-15,6.06413693932801e-15,6.28104054979594e-15
"12930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12932",0.0369398246423123,0.0368070824864114,0.034595356123091,0.0361668501522077,0.0359384251058107,0.0367537266368544,0.0345087965529982,0.0370635306041451,0.0345035699063768,0.0367622080891836,0.0365955170048843,0.036958294235556,0.0368991109855703,0.0363925340979744,0.036436185660579
"12933",0.0280843343135645,0.0280745456115651,0.0280944362117435,0.0280184203704104,0.0279881988267706,0.0280683117830629,0.0280497895552948,0.0280933974224497,0.0280204322544355,0.0281108456500249,0.0280996847981262,0.0280867174790661,0.0281196245412192,0.0280414285942488,0.0281642613751586
"12934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12936",1.16036728519853e-14,1.15610100057385e-14,1.14693370052659e-14,1.14601117423079e-14,1.14185686064749e-14,1.15694637561207e-14,1.15648018096909e-14,1.16267563295532e-14,1.14242665511921e-14,1.15352358619223e-14,1.15029746405253e-14,1.16068201081873e-14,1.15662544768702e-14,1.1501386222477e-14,1.16688128209988e-14
"12937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12938",0.145366052361415,0.146119938628986,0.143799679571436,0.145122779025836,0.145293080438002,0.145319027974584,0.145978721044393,0.145437936325541,0.14493930525442,0.145154271215066,0.145051960313191,0.145348631461021,0.145028554040795,0.1451011953856,0.145434388309877
"12939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12940",0.0146920900466212,0.0149151577332158,0.0142368585546504,0.0142858813765578,0.0142072163972337,0.014595548302198,0.0148816034935896,0.0147632700694419,0.0142637973243872,0.0147503426117795,0.0146584337320715,0.01469805595833,0.0147560070219649,0.0143891279766682,0.0151496721337084
"12941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12945",0.0150504129052994,0.0152595649000497,0.015146217290642,0.0149231558085193,0.0149032855163802,0.015020960757855,0.0151850273053064,0.0150732296275261,0.0151521304354334,0.0152068411270144,0.0151811695671996,0.0150515133345647,0.0151676226005925,0.0149531700294916,0.0154468000866516
"12946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12950",0.00847776975059534,0.00844975824851518,0.008421286603256,0.00845692819467631,0.00845395531317392,0.00847298660830086,0.00845725378109478,0.00848153516559476,0.00843430242531693,0.00842592120262431,0.00841936744410545,0.00847790975626305,0.00843766826819059,0.00846171142254426,0.00844613827475461
"12951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12954",0.09678366654559,0.0991737615841132,0.0962431975201965,0.0955577579492021,0.0954772471814739,0.0965036915637022,0.098075633142708,0.0970195471130445,0.0969988539446749,0.0982010108058775,0.0979284571017426,0.0967841965344673,0.0977575400950276,0.095805762518694,0.10013596052445
"12955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12959",1.45902133590292e-14,1.4676015428918e-14,1.41487636607125e-14,1.42825277661769e-14,1.42224364443129e-14,1.45175520306835e-14,1.43244445134429e-14,1.46439346861388e-14,1.41891858326891e-14,1.45293135622098e-14,1.44573235467981e-14,1.45945158076702e-14,1.45547608223374e-14,1.43605059961749e-14,1.47997495703116e-14
"12960",2.29378377371924e-12,2.29450255993181e-12,2.29374011712939e-12,2.28966142452149e-12,2.28799720151298e-12,2.29279205457533e-12,2.29192758047279e-12,2.29438153031948e-12,2.29018018034391e-12,2.29602818718094e-12,2.2953066377114e-12,2.29391132217422e-12,2.29624286527541e-12,2.29101412943522e-12,2.2995629504907e-12
"12961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12964",0.0322772786430886,0.0321634657344932,0.0318117236201156,0.031985250629226,0.0319284272985641,0.032209158404857,0.0318448089912313,0.0323280839594042,0.031874138454272,0.0319684150565756,0.0318927537569898,0.0322808918290874,0.0320465500344987,0.032058429972448,0.03226827547048
"12965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12966",0.00423291263313479,0.00418002817900336,0.00412875193150412,0.00420552169870851,0.00420244712220316,0.00422663808341112,0.00421595733136534,0.00423798596026609,0.00415298213086748,0.00414229577067335,0.00413304987438708,0.00423302991675307,0.00416197678416908,0.00421151483337996,0.0041595510043635
"12967",0.0216371613720199,0.0216667922884947,0.0215678192737412,0.0215554877592755,0.0215353438785543,0.0216180259155852,0.0215607786131078,0.0216507603317088,0.0215603515413999,0.0216432453705648,0.0216254209056209,0.0216385167035634,0.0216463809966269,0.0215774715835025,0.0217254458703736
"12968",0.0680122972530012,0.0686310579828634,0.0678161242146384,0.0673943838405975,0.0672311848979123,0.0678662562271144,0.0663003047585479,0.0681137979369457,0.0676475675341416,0.0686073934333293,0.0684903355924823,0.0680240389044227,0.0685145216707454,0.0675655857657416,0.0692365389650691
"12969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12970",0.0904811721202777,0.0907721066467604,0.0902731045327553,0.090107598302232,0.090005926685263,0.0903932017139157,0.0904141048163295,0.090542068243946,0.0901817614644916,0.0907436327433812,0.0906709004728694,0.0904882836986742,0.0907097365261091,0.0902117976904134,0.0910903341123411
"12971",0.0950800410410619,0.0951116723915473,0.0937988340466937,0.0938360604406445,0.0935487096423799,0.0947866535422826,0.0939362131335166,0.0952903570232602,0.0937422551771006,0.0946284181408344,0.0943391883226801,0.0951004351898033,0.0948039701539971,0.0941661614746689,0.0959271795159751
"12972",0.0553108463777696,0.0540043581137115,0.0557564815043954,0.0537637546952342,0.0533072502636217,0.0549355619297645,0.0556385076119304,0.0555586675088036,0.0547812128035343,0.053799486583021,0.0534440360323629,0.055349554175323,0.0543323105043417,0.0542178494749775,0.0563249847259785
"12973",2.71174592483088e-13,2.71121772151624e-13,2.69150161251821e-13,2.70046974454295e-13,2.69851787952663e-13,2.70913889702771e-13,2.71186765694915e-13,2.71373760470147e-13,2.69551761832315e-13,2.70316763080184e-13,2.70027478131983e-13,2.71185590648479e-13,2.70516812102014e-13,2.70319167394043e-13,2.7136778867427e-13
"12974",0.00243586050118438,0.00240571236780755,0.00243570972941326,0.00233458894027431,0.00230289680448697,0.00241083328947744,0.00237242535355176,0.0024518146373004,0.00235536442833588,0.00242628336772985,0.00240535658766904,0.00243882536718163,0.00244640175416526,0.00236535701212984,0.00254535626476291
"12975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
